         Central European Time;   Temperature;  Dissolved Oxygen;  Dissolved Oxygen Saturation
           2018-07-01 08:54:00;20.437554;8.249028;91.517287
           2018-07-01 09:04:00;20.462509;8.054679;89.405123
           2018-07-01 09:14:00;20.470827;8.11427;90.081347
           2018-07-01 09:24:00;20.495781;8.197741;91.052799
           2018-07-01 09:34:00;20.578949;8.584696;95.507091
           2018-07-01 09:44:00;20.670419;8.829711;98.409886
           2018-07-01 09:54:00;20.703677;8.697977;97.005058
           2018-07-01 10:04:00;20.736933;8.817621;98.403665
           2018-07-01 10:14:00;20.761874;8.92633;99.665642
           2018-07-01 10:24:00;20.761874;8.996938;100.454006
           2018-07-01 10:34:00;20.761874;8.749079;97.686572
           2018-07-01 10:44:00;20.695363;8.822291;98.375409
           2018-07-01 10:54:00;20.687049;8.378415;93.410582
           2018-07-01 11:04:00;20.728619;8.541479;95.306387
           2018-07-01 11:14:00;20.620529;8.17723;91.0484
           2018-07-01 11:24:00;20.687049;8.509266;94.869434
           2018-07-01 11:34:00;20.720305;8.610623;96.062211
           2018-07-01 11:44:00;20.761874;8.918528;99.57853
           2018-07-01 11:54:00;20.770187;8.869419;99.046372
           2018-07-01 12:04:00;20.786813;8.848996;98.850556
           2018-07-01 12:14:00;20.711991;8.371375;93.377849
           2018-07-01 12:24:00;20.878248;9.088585;101.709165
           2018-07-01 12:34:00;21.01953;9.363001;105.070285
           2018-07-01 12:44:00;21.277083;9.340514;105.346048
           2018-07-01 12:54:00;21.293696;9.327012;105.227801
           2018-07-01 13:04:00;21.343534;9.386489;106.001587
           2018-07-01 13:14:00;21.401673;9.443922;106.770817
           2018-07-01 13:24:00;21.476418;9.353238;105.899213
           2018-07-01 13:34:00;21.534548;9.546577;108.210231
           2018-07-01 13:44:00;21.551156;9.464479;107.314212
           2018-07-01 13:54:00;21.642494;9.572382;108.72996
           2018-07-01 14:04:00;21.642494;9.563763;108.632059
           2018-07-01 14:14:00;21.700614;9.692912;110.222951
           2018-07-01 14:24:00;21.750428;9.668083;110.046574
           2018-07-01 14:34:00;21.791938;9.716148;110.682428
           2018-07-01 14:44:00;21.874954;9.804472;111.86774
           2018-07-01 14:54:00;21.941362;9.765049;111.560714
           2018-07-01 15:04:00;21.991166;9.910322;113.329086
           2018-07-01 15:14:00;22.049268;9.891209;113.237116
           2018-07-01 15:24:00;22.099068;10.057797;115.254616
           2018-07-01 15:34:00;22.123967;10.105208;115.853355
           2018-07-01 15:44:00;22.140566;10.071744;115.506543
           2018-07-01 15:54:00;22.157165;10.066197;115.479753
           2018-07-01 16:04:00;22.148866;10.134209;116.241453
           2018-07-01 16:14:00;22.123967;10.086588;115.639882
           2018-07-01 16:24:00;22.123967;10.031004;115.002627
           2018-07-01 16:34:00;22.140566;10.007053;114.764642
           2018-07-01 16:44:00;22.157165;9.955701;114.212139
           2018-07-01 16:54:00;22.190363;9.791147;112.396016
           2018-07-01 17:04:00;22.22356;9.834157;112.96171
           2018-07-01 17:14:00;22.273354;9.90831;113.922261
           2018-07-01 17:24:00;22.281653;9.987858;114.855154
           2018-07-01 17:34:00;22.30655;9.98881;114.920943
           2018-07-01 17:44:00;22.323147;9.974132;114.788581
           2018-07-01 17:54:00;22.339744;9.977829;114.867653
           2018-07-01 18:04:00;22.331446;9.953058;114.564266
           2018-07-01 18:14:00;22.323147;9.828698;113.114835
           2018-07-01 18:24:00;22.298251;9.891057;113.778195
           2018-07-01 18:34:00;22.273354;9.963072;114.551895
           2018-07-01 18:44:00;22.198662;9.833282;112.897687
           2018-07-01 18:54:00;22.148866;9.689159;111.136638
           2018-07-01 19:04:00;22.099068;9.705187;111.213977
           2018-07-01 19:14:00;22.082468;9.648972;110.534503
           2018-07-01 19:24:00;22.057568;9.665723;110.673368
           2018-07-01 19:34:00;22.024367;9.333265;106.79843
           2018-07-01 19:44:00;22.107368;9.510918;109.005199
           2018-07-01 19:54:00;22.099068;9.462144;108.428891
           2018-07-01 20:04:00;22.049268;9.384373;107.434726
           2018-07-01 20:14:00;22.099068;9.530752;109.215086
           2018-07-01 20:24:00;22.115667;9.525502;109.189767
           2018-07-01 20:34:00;22.132267;9.460254;108.476444
           2018-07-01 20:44:00;22.132267;9.520256;109.164459
           2018-07-01 20:54:00;22.140566;9.526245;109.250556
           2018-07-01 21:04:00;22.132267;9.333353;107.021327
           2018-07-01 21:14:00;22.099068;9.36045;107.263556
           2018-07-01 21:24:00;22.065868;9.404547;107.700078
           2018-07-01 21:34:00;22.040968;9.336497;106.869558
           2018-07-01 21:44:00;22.016067;9.31075;106.523773
           2018-07-01 21:54:00;22.024367;9.333265;106.79843
           2018-07-01 22:04:00;22.032668;9.372682;107.266609
           2018-07-01 22:14:00;21.949663;9.256415;105.76675
           2018-07-01 22:24:00;21.916459;9.176057;104.781461
           2018-07-01 22:34:00;21.941362;9.333892;106.634964
           2018-07-01 22:44:00;21.908158;9.369381;106.971904
           2018-07-02 11:14:00;21.426589;8.593478;97.202945
           2018-07-02 11:24:00;21.501331;8.601972;97.440338
           2018-07-02 11:34:00;21.501331;8.586995;97.270683
           2018-07-02 11:44:00;21.617584;8.811958;100.044241
           2018-07-02 11:54:00;21.6591;8.815246;100.162067
           2018-07-02 12:04:00;21.742126;8.931387;101.644845
           2018-07-02 12:14:00;21.75873;8.934335;101.711038
           2018-07-02 12:24:00;21.791938;9.027687;102.839759
           2018-07-02 12:34:00;21.808542;9.062791;103.272768
           2018-07-02 12:44:00;21.841748;9.060819;103.316523
           2018-07-02 12:54:00;21.858351;9.161093;104.493385
           2018-07-02 13:04:00;21.908158;9.236113;105.45036
           2018-07-02 13:14:00;21.92476;9.20632;105.143862
           2018-07-02 13:24:00;21.949663;9.331317;106.622604
           2018-07-02 13:34:00;21.974565;9.281922;106.109105
           2018-07-02 13:44:00;22.024367;9.400587;107.568781
           2018-07-02 13:54:00;22.065868;9.446991;108.186143
           2018-07-02 14:04:00;22.132267;9.528869;109.263221
           2018-07-02 14:14:00;22.165465;9.526992;109.311404
           2018-07-02 14:24:00;22.190363;9.51052;109.1746
           2018-07-02 14:34:00;22.198662;9.516507;109.260736
           2018-07-02 14:44:00;22.157165;9.443918;108.340948
           2018-07-02 14:54:00;22.140566;9.33917;107.105109
           2018-07-02 15:04:00;22.157165;9.350824;107.27297
           2018-07-02 15:14:00;22.148866;9.228359;105.851168
           2018-07-02 15:24:00;22.157165;9.234083;105.933713
           2018-07-02 15:34:00;22.173764;9.278768;106.480288
           2018-07-02 15:44:00;22.165465;9.157524;105.072178
           2018-07-02 15:54:00;22.140566;9.165091;105.108706
           2018-07-02 16:04:00;22.148866;9.073105;104.070373
           2018-07-02 16:14:00;22.148866;9.000755;103.240503
           2018-07-02 16:24:00;22.148866;8.960886;102.783198
           2018-07-02 16:34:00;22.132267;8.800762;100.914348
           2018-07-02 16:44:00;22.115667;8.561426;98.138671
           2018-07-02 16:54:00;22.115667;8.479499;97.199551
           2018-07-02 17:04:00;22.165465;8.539817;97.984693
           2018-07-02 17:14:00;22.173764;8.50765;97.631175
           2018-07-02 17:24:00;22.198662;8.575362;98.45528
           2018-07-02 17:34:00;22.30655;8.688574;99.961769
           2018-07-02 17:44:00;22.289952;8.724043;100.337906
           2018-07-02 17:54:00;22.289952;8.670426;99.721241
           2018-07-02 18:04:00;22.314848;8.732236;100.480079
           2018-07-02 18:14:00;22.372939;8.78499;101.199669
           2018-07-02 18:24:00;22.348043;8.74576;100.699727
           2018-07-02 18:34:00;22.356342;8.720246;100.421918
           2018-07-02 18:44:00;22.36464;8.779641;101.121978
           2018-07-02 18:54:00;22.372939;8.831746;101.73828
           2018-07-02 19:04:00;22.397834;8.840115;101.883236
           2018-07-02 19:14:00;22.414431;8.819625;101.679381
           2018-07-02 19:24:00;22.397834;8.731356;100.629778
           2018-07-02 19:34:00;22.339744;8.625742;99.302036
           2018-07-02 19:44:00;22.240158;8.548581;98.226006
           2018-07-02 19:54:00;22.173764;8.500216;97.545865
           2018-07-02 20:04:00;22.148866;8.470165;97.154528
           2018-07-02 20:14:00;22.148866;8.56699;98.26513
           2018-07-02 20:24:00;22.182064;8.602679;98.737437
           2018-07-02 20:34:00;22.231859;8.833949;101.488814
           2018-07-02 20:44:00;22.240158;8.792585;101.029692
           2018-07-02 20:54:00;22.248457;8.876094;102.005479
           2018-07-02 21:04:00;22.215261;8.753378;100.531144
           2018-07-02 21:14:00;22.132267;8.549226;98.030099
           2018-07-02 21:24:00;21.991166;8.345827;95.438367
           2018-07-02 21:34:00;21.982865;8.406368;96.115311
           2018-07-02 21:44:00;21.966264;8.374526;95.720622
           2018-07-02 21:54:00;21.933061;8.427621;96.265874
           2018-07-02 22:04:00;21.933061;8.479147;96.854438
           2018-07-02 22:14:00;21.874954;8.414597;96.009449
           2018-07-02 22:24:00;21.899857;8.623015;98.434749
           2018-07-02 22:34:00;21.949663;8.768878;100.195997
           2018-07-02 22:44:00;22.007767;8.705917;99.587995
           2018-07-02 22:54:00;22.057568;8.683899;99.431398
           2018-07-02 23:04:00;21.974565;8.730857;99.809439
           2018-07-02 23:14:00;21.85005;8.637311;98.503232
           2018-07-02 23:24:00;21.825145;8.629354;98.36518
           2018-07-02 23:34:00;21.825145;8.584208;97.850565
           2018-07-02 23:44:00;21.80024;8.576331;97.713764
           2018-07-02 23:54:00;21.767032;8.466927;96.405399
           2018-07-03 00:04:00;21.733824;8.461565;96.282515
           2018-07-03 00:14:00;21.700614;8.346893;94.916696
           2018-07-03 00:24:00;21.675706;8.368308;95.114361
           2018-07-03 00:34:00;21.650797;8.288751;94.164699
           2018-07-03 00:44:00;21.567763;8.268786;93.786887
           2018-07-03 00:54:00;21.509635;8.234991;93.29833
           2018-07-03 01:04:00;21.459808;8.241602;93.28296
           2018-07-03 01:14:00;21.426589;8.208251;92.845548
           2018-07-03 01:24:00;21.401673;8.123862;91.846521
           2018-07-03 01:34:00;21.385062;8.086673;91.396554
           2018-07-03 01:44:00;21.360145;7.997063;90.339989
           2018-07-03 01:54:00;21.302003;7.951325;89.721742
           2018-07-03 02:04:00;21.26047;7.908303;89.164145
           2018-07-03 02:14:00;21.127548;7.883032;88.649154
           2018-07-03 02:24:00;20.936427;7.866708;88.135676
           2018-07-03 02:34:00;20.845001;7.844259;87.726888
           2018-07-03 02:44:00;20.861625;7.813369;87.409908
           2018-07-03 02:54:00;20.861625;7.819985;87.483923
           2018-07-03 03:04:00;20.97798;7.855732;88.084311
           2018-07-03 03:14:00;21.00291;7.750083;86.942084
           2018-07-03 03:24:00;20.98629;7.774113;87.183311
           2018-07-03 03:34:00;21.01122;7.689227;86.273408
           2018-07-03 03:44:00;21.01122;7.708731;86.492243
           2018-07-03 03:54:00;21.01122;7.598997;85.261024
           2018-07-03 04:04:00;20.928116;7.56276;84.716569
           2018-07-03 04:14:00;20.836689;7.4723;83.553437
           2018-07-03 04:24:00;20.736933;7.391539;82.488749
           2018-07-03 04:34:00;20.662105;7.336347;81.752513
           2018-07-03 04:44:00;20.628844;7.320131;81.518467
           2018-07-03 04:54:00;20.612213;7.367123;82.014938
           2018-07-03 05:04:00;20.620529;7.340522;81.732174
           2018-07-03 05:14:00;20.628844;7.307941;81.382717
           2018-07-03 05:24:00;20.628844;7.289701;81.179592
           2018-07-03 05:34:00;20.628844;7.283633;81.112018
           2018-07-03 05:44:00;20.620529;7.249385;80.71742
           2018-07-03 05:54:00;20.620529;7.219305;80.382497
           2018-07-03 06:04:00;20.612213;7.197368;80.125131
           2018-07-03 06:14:00;20.620529;7.213307;80.315713
           2018-07-03 06:24:00;20.603897;7.175512;79.868746
           2018-07-03 06:34:00;20.587266;7.143883;79.490666
           2018-07-03 06:44:00;20.578949;7.14589;79.49998
           2018-07-03 06:54:00;20.545684;7.195607;80.00067
           2018-07-03 07:04:00;20.520733;7.225645;80.29515
           2018-07-03 07:14:00;20.479145;7.259907;80.609776
           2018-07-03 07:24:00;20.462509;7.197922;79.895313
           2018-07-03 07:34:00;20.454191;7.093324;78.721382
           2018-07-03 07:44:00;20.420917;7.142605;79.216272
           2018-07-03 07:54:00;20.404279;7.111202;78.842094
           2018-07-03 08:04:00;20.379321;7.182378;79.591989
           2018-07-03 08:14:00;20.337721;7.198473;79.704812
           2018-07-03 08:24:00;20.312759;7.24052;80.130827
           2018-07-03 08:34:00;20.304438;7.27874;80.540556
           2018-07-03 08:44:00;20.304438;7.248578;80.206808
           2018-07-03 08:54:00;20.312759;7.386482;81.746189
           2018-07-03 09:04:00;20.371001;7.378068;81.747106
           2018-07-03 09:14:00;20.404279;7.412899;82.187017
           2018-07-03 09:24:00;20.454191;7.332848;81.379608
           2018-07-03 09:34:00;20.429236;7.375822;81.816237
           2018-07-03 09:44:00;20.420917;7.439707;82.511333
           2018-07-03 09:54:00;20.437554;7.510466;83.32345
           2018-07-03 10:04:00;20.437554;7.523045;83.463005
           2018-07-03 10:14:00;20.462509;7.447882;82.669813
           2018-07-03 10:24:00;20.495781;7.464416;82.907714
           2018-07-03 10:34:00;20.520733;7.565017;84.06643
           2018-07-03 10:44:00;20.562317;7.688814;85.512149
           2018-07-03 10:54:00;20.65379;7.736458;86.197052
           2018-07-03 11:04:00;20.736933;7.708303;86.0238
           2018-07-03 11:14:00;20.795126;7.784655;86.975179
           2018-07-03 11:24:00;20.811751;7.826494;87.471156
           2018-07-03 11:34:00;20.803439;7.962572;88.977493
           2018-07-03 11:44:00;20.761874;8.014495;89.484681
           2018-07-03 11:54:00;20.75356;8.057779;89.953278
           2018-07-03 12:04:00;20.786813;8.201315;91.615427
           2018-07-03 12:14:00;20.861625;8.222816;91.990483
           2018-07-03 12:24:00;20.953049;8.16257;91.480165
           2018-07-03 12:34:00;21.02784;8.100427;90.916626
           2018-07-03 12:44:00;21.110931;8.029734;90.269613
           2018-07-03 12:54:00;21.202319;8.03942;90.539794
           2018-07-03 13:04:00;21.243856;8.131933;91.655846
           2018-07-03 13:14:00;21.218934;8.258365;93.035678
           2018-07-03 13:24:00;21.227242;8.465246;95.381766
           2018-07-03 13:34:00;21.243856;8.409469;94.783983
           2018-07-03 13:44:00;21.26047;8.28958;93.462948
           2018-07-03 13:54:00;21.310309;8.190796;92.438846
           2018-07-03 14:04:00;21.343534;8.295108;93.676625
           2018-07-03 14:14:00;21.368451;8.715968;98.47711
           2018-07-03 14:24:00;21.393368;8.739211;98.787567
           2018-07-03 14:34:00;21.393368;8.440222;95.407812
           2018-07-03 14:44:00;21.376757;8.250286;93.230673
           2018-07-03 14:54:00;21.393368;8.324264;94.097029
           2018-07-03 15:04:00;21.484722;8.591759;97.293279
           2018-07-03 15:14:00;21.51794;8.471023;95.98792
           2018-07-03 15:24:00;21.509635;8.392954;95.087971
           2018-07-03 15:34:00;21.484722;8.349224;94.546807
           2018-07-03 15:44:00;21.459808;8.33454;94.334883
           2018-07-03 15:54:00;21.484722;8.407215;95.203499
           2018-07-03 16:04:00;21.509635;8.495473;96.24946
           2018-07-03 16:14:00;21.534548;8.547658;96.887507
           2018-07-03 16:24:00;21.501331;8.483082;96.093591
           2018-07-03 16:34:00;21.459808;8.421504;95.319189
           2018-07-03 16:44:00;21.418284;8.425895;95.291994
           2018-07-03 16:54:00;21.385062;8.47923;95.833281
           2018-07-03 17:04:00;21.360145;8.471595;95.700609
           2018-07-03 17:14:00;21.343534;8.505756;96.055472
           2018-07-03 17:24:00;21.318615;8.512849;96.088972
           2018-07-03 17:34:00;21.310309;8.507831;96.016808
           2018-07-03 17:44:00;21.302003;8.495448;95.861557
           2018-07-03 17:54:00;21.302003;8.488087;95.778496
           2018-07-03 18:04:00;21.28539;8.470759;95.552059
           2018-07-03 18:14:00;21.26047;8.514646;96.000511
           2018-07-03 18:24:00;21.243856;8.482544;95.607619
           2018-07-03 18:34:00;21.210627;8.46263;95.321415
           2018-07-03 18:44:00;21.169089;8.518563;95.873743
           2018-07-03 18:54:00;21.144165;8.533075;95.990381
           2018-07-03 19:04:00;21.227242;8.620913;97.135737
           2018-07-03 19:14:00;21.268776;8.646479;97.502668
           2018-07-03 19:24:00;21.252163;8.628724;97.27097
           2018-07-03 19:34:00;21.210627;8.663331;97.582072
           2018-07-03 19:44:00;21.094314;8.51778;95.72512
           2018-07-03 19:54:00;21.061077;8.468464;95.109121
           2018-07-03 20:04:00;21.110931;8.564839;96.285219
           2018-07-03 20:14:00;21.110931;8.542588;96.035075
           2018-07-03 20:24:00;21.00291;8.47036;95.022305
           2018-07-03 20:34:00;20.961359;8.380363;93.936308
           2018-07-03 20:44:00;20.919805;8.341666;93.426517
           2018-07-03 20:54:00;20.88656;8.343816;93.389761
           2018-07-03 21:04:00;20.861625;8.300744;92.862281
           2018-07-03 21:14:00;20.853313;8.274613;92.554867
           2018-07-03 21:24:00;20.836689;8.265054;92.417819
           2018-07-03 21:34:00;20.820064;8.248442;92.202002
           2018-07-03 21:44:00;20.803439;8.189718;91.515728
           2018-07-03 21:54:00;20.811751;8.173438;91.348702
           2018-07-03 22:04:00;20.803439;8.140872;90.9699
           2018-07-03 22:14:00;20.811751;8.062584;90.109766
           2018-07-03 22:24:00;20.803439;8.092386;90.428095
           2018-07-03 22:34:00;20.803439;8.016914;89.584736
           2018-07-03 22:44:00;20.795126;7.99872;89.366851
           2018-07-03 22:54:00;20.786813;7.933277;88.621222
           2018-07-03 23:04:00;20.786813;7.940013;88.696469
           2018-07-03 23:14:00;20.75356;7.928699;88.512289
           2018-07-03 23:24:00;20.711991;7.90622;88.189314
           2018-07-03 23:34:00;20.687049;7.872757;87.773023
           2018-07-03 23:44:00;20.687049;7.826272;87.254764
           2018-07-03 23:54:00;20.687049;7.766998;86.593921
           2018-07-04 00:04:00;20.662105;7.753881;86.405299
           2018-07-04 00:14:00;20.65379;7.684491;85.618053
           2018-07-04 00:24:00;20.637159;7.701763;85.782429
           2018-07-04 00:34:00;20.620529;7.706086;85.802503
           2018-07-04 00:44:00;20.603897;7.652239;85.175069
           2018-07-04 00:54:00;20.587266;7.675879;85.410236
           2018-07-04 01:04:00;20.578949;7.632981;84.919001
           2018-07-04 01:14:00;20.570633;7.615909;84.715198
           2018-07-04 01:24:00;20.562317;7.529116;83.736047
           2018-07-04 01:34:00;20.562317;7.503937;83.456015
           2018-07-04 01:44:00;20.562317;7.516514;83.595892
           2018-07-04 01:54:00;20.562317;7.472605;83.107552
           2018-07-04 02:04:00;20.562317;7.497658;83.386183
           2018-07-04 02:14:00;20.562317;7.429004;82.622638
           2018-07-04 02:24:00;20.554;7.369313;81.945353
           2018-07-04 02:34:00;20.545684;7.359099;81.818372
           2018-07-04 02:44:00;20.545684;7.359099;81.818372
           2018-07-04 02:54:00;20.537367;7.34278;81.623563
           2018-07-04 03:04:00;20.537367;7.281883;80.946622
           2018-07-04 03:14:00;20.537367;7.294014;81.081472
           2018-07-04 03:24:00;20.52905;7.211622;80.152454
           2018-07-04 03:34:00;20.512416;7.179823;79.772876
           2018-07-04 03:44:00;20.504098;7.163989;79.5839
           2018-07-04 03:54:00;20.504098;7.087225;78.731138
           2018-07-04 04:04:00;20.504098;7.116634;79.057839
           2018-07-04 04:14:00;20.504098;7.069648;78.535877
           2018-07-04 04:24:00;20.495781;7.036626;78.156225
           2018-07-04 04:34:00;20.495781;7.013398;77.89823
           2018-07-04 04:44:00;20.487463;6.986455;77.586248
           2018-07-04 04:54:00;20.495781;6.938524;77.0666
           2018-07-04 05:04:00;20.479145;6.948159;77.148308
           2018-07-04 05:14:00;20.479145;6.94243;77.084696
           2018-07-04 05:24:00;20.479145;6.936706;77.02114
           2018-07-04 05:34:00;20.454191;6.87991;76.352923
           2018-07-04 05:44:00;20.454191;6.862936;76.164546
           2018-07-04 05:54:00;20.445873;6.842306;75.923136
           2018-07-04 06:04:00;20.429236;6.84053;75.878515
           2018-07-04 06:14:00;20.420917;6.808778;75.513907
           2018-07-04 06:24:00;20.39596;6.764332;74.984019
           2018-07-04 06:34:00;20.38764;6.738525;74.685672
           2018-07-04 06:44:00;20.404279;6.745791;74.790772
           2018-07-04 06:54:00;20.379321;6.773707;75.063275
           2018-07-04 07:04:00;20.38764;6.755138;74.869801
           2018-07-04 07:14:00;20.404279;6.712663;74.423481
           2018-07-04 07:24:00;20.420917;6.63778;73.617425
           2018-07-04 07:34:00;20.420917;6.654111;73.798547
           2018-07-04 07:44:00;20.420917;6.58906;73.077088
           2018-07-04 07:54:00;20.371001;6.742325;74.703236
           2018-07-04 08:04:00;20.371001;6.56254;72.711264
           2018-07-04 08:14:00;20.329401;6.669315;73.833588
           2018-07-04 08:24:00;20.287796;6.618865;73.214821
           2018-07-04 08:34:00;20.25451;6.658963;73.609876
           2018-07-04 08:44:00;20.237866;6.761736;74.721337
           2018-07-04 08:54:00;20.237866;6.800694;75.151847
           2018-07-04 09:04:00;20.237866;6.941963;76.712956
           2018-07-04 09:14:00;20.229544;6.966847;76.975257
           2018-07-04 09:24:00;20.221221;7.090654;78.330267
           2018-07-04 09:34:00;20.229544;7.118018;78.645515
           2018-07-04 09:44:00;20.212899;7.211051;79.647164
           2018-07-04 09:54:00;20.179606;7.291439;80.48197
           2018-07-04 10:04:00;20.146312;7.167756;79.064587
           2018-07-04 10:14:00;20.129664;7.23746;79.807117
           2018-07-04 10:24:00;20.10469;7.334349;80.83546
           2018-07-04 10:34:00;20.079715;7.476232;82.358403
           2018-07-04 10:44:00;20.02976;7.608713;83.734735
           2018-07-04 10:54:00;19.946487;7.662296;84.184988
           2018-07-04 11:04:00;19.913173;7.709638;84.649018
           2018-07-04 11:14:00;19.863197;7.748716;84.993489
           2018-07-04 11:24:00;19.804883;7.680063;84.142645
           2018-07-04 11:34:00;19.804883;7.673641;84.072285
           2018-07-04 11:44:00;19.846537;7.74013;84.871147
           2018-07-04 11:54:00;19.888186;7.729149;84.821052
           2018-07-04 12:04:00;19.929831;7.901934;86.789115
           2018-07-04 12:14:00;19.938159;7.959862;87.439837
           2018-07-04 12:24:00;19.996453;7.837712;86.197843
           2018-07-04 12:34:00;19.996453;8.011462;88.108716
           2018-07-04 12:44:00;20.00478;7.915085;87.063181
           2018-07-04 12:54:00;20.00478;7.802615;85.826051
           2018-07-04 13:04:00;20.038086;8.027234;88.355213
           2018-07-04 13:14:00;20.071389;7.923868;87.275153
           2018-07-04 13:24:00;20.121339;8.113813;89.45585
           2018-07-04 13:34:00;20.171283;8.162224;90.078727
           2018-07-04 13:44:00;20.246188;8.134595;89.90708
           2018-07-04 13:54:00;20.279475;8.265014;91.408713
           2018-07-04 14:04:00;20.362681;7.872496;87.210907
           2018-07-04 14:14:00;20.371001;7.923667;87.792203
           2018-07-04 14:24:00;20.38764;7.986529;88.517782
           2018-07-04 14:34:00;20.371001;8.155587;90.361817
           2018-07-04 14:44:00;20.362681;8.55125;94.730091
           2018-07-04 14:54:00;20.371001;8.267622;91.603136
           2018-07-04 15:04:00;20.379321;8.160236;90.428186
           2018-07-04 15:14:00;20.354361;8.473099;93.848913
           2018-07-04 15:24:00;20.39596;8.25359;91.492752
           2018-07-04 15:34:00;20.404279;8.29368;91.95226
           2018-07-04 15:44:00;20.412598;8.326887;92.33559
           2018-07-04 15:54:00;20.412598;8.405748;93.210067
           2018-07-04 16:04:00;20.420917;8.461308;93.841572
           2018-07-04 16:14:00;20.420917;8.497764;94.245893
           2018-07-04 16:24:00;20.412598;8.58108;95.154297
           2018-07-04 16:34:00;20.404279;8.400904;93.141055
           2018-07-04 16:44:00;20.39596;8.585911;95.176599
           2018-07-04 16:54:00;20.39596;8.548987;94.767289
           2018-07-04 17:04:00;20.38764;8.52199;94.452503
           2018-07-04 17:14:00;20.371001;8.497496;94.150081
           2018-07-04 17:24:00;20.371001;8.548843;94.718993
           2018-07-04 17:34:00;20.371001;8.563585;94.882331
           2018-07-04 17:44:00;20.362681;8.565996;94.893447
           2018-07-04 17:54:00;20.346041;8.504678;94.1832
           2018-07-04 18:04:00;20.346041;8.475486;93.85992
           2018-07-04 18:14:00;20.354361;8.364771;92.649061
           2018-07-04 18:24:00;20.32108;8.468091;93.731772
           2018-07-04 18:34:00;20.304438;8.487435;93.914982
           2018-07-04 18:44:00;20.312759;8.426969;93.261257
           2018-07-04 18:54:00;20.287796;8.55821;94.666958
           2018-07-04 19:04:00;20.279475;8.531207;94.352733
           2018-07-04 19:14:00;20.279475;8.516547;94.190597
           2018-07-04 19:24:00;20.271153;8.55567;94.60771
           2018-07-04 19:34:00;20.279475;8.509229;94.109662
           2018-07-04 19:44:00;20.312759;8.412529;93.10145
           2018-07-04 19:54:00;20.329401;8.30762;91.970674
           2018-07-04 20:04:00;20.25451;8.450864;93.418007
